"order_id","product_id","add_to_cart_order","reordered"
2111908,27156,12,1
2111908,19370,13,1
2111908,26914,14,1
2117810,10957,1,1
2117810,37940,2,1
2117810,937,3,1
2117810,33819,4,1
2117810,20156,5,1
2117810,32747,6,1
2117810,47256,7,1
2117810,1541,8,1
2117810,6789,9,1
2117810,34690,10,1
2117810,44245,11,1
2117810,12986,12,1
2117810,7419,13,1
2117810,40009,14,1
2117810,44632,15,1
2117810,22476,16,1
2117810,49683,17,0
2117810,36591,18,0
2117810,16704,19,1
2117810,22093,20,0
2117810,45149,21,0
2117810,14197,22,0
2117810,48044,23,0
2117810,11201,24,0
2118817,17526,1,1
2118817,26282,2,1
2118817,19348,3,1
2118817,5194,4,1
2118817,30489,5,1
2118817,22556,6,1
2118817,36772,7,1
2118817,42736,8,1
2118817,311,9,1
2118817,21376,10,1
2118817,47087,11,1
2118999,33401,1,1
2118999,21462,2,1
2118999,18564,3,1
2118999,15028,4,1
2118999,16349,5,1
2118999,35561,6,1
2118999,44670,7,1
2118999,25330,8,1
2118999,43768,9,1
2118999,40706,10,1
2118999,48104,11,1
2118999,5479,12,1
2118999,19660,13,1
2118999,23288,14,1
2120055,1463,1,0
2120055,24852,2,0
2120055,22123,3,0
2120055,34525,4,0
2120055,29993,5,0
2120055,2063,6,0
2120055,812,7,0
2120055,11712,8,0
2120055,4920,9,0
2120055,42356,10,0
2120055,48628,11,0
2120055,27104,12,0
2120055,44560,13,0
2120055,16818,14,0
2120055,35108,15,0
2120055,16797,16,0
2120055,2326,17,0
2120055,16262,18,0
2120055,21095,19,0
2120055,37971,20,0
2120055,3142,21,0
2120055,6046,22,0
2120875,4799,1,1
2120875,40706,2,0
2120875,5450,3,0
2120875,21903,4,1
2120875,10831,5,1
2120875,13176,6,1
2120875,11777,7,0
2121448,43123,1,1
2121448,41921,2,1
2121448,29284,3,0
2121448,20754,4,0
2121448,20944,5,0
2123799,46654,1,1
2123799,19057,2,1
2126097,4920,1,0
2126097,13176,2,0
2126097,16797,3,1
2126097,11777,4,1
2126097,7090,5,1
2126097,14715,6,0
2126097,35782,7,1
2126097,48622,8,0
2126916,7952,1,0
2126916,47209,2,1
2126916,37646,3,0
2127815,13176,1,1
2127815,41950,2,1
2127815,47209,3,1
2127815,2326,4,1
2127815,35042,5,1
2127815,44422,6,1
2127815,35912,7,1
2127815,19678,8,1
2127815,42701,9,1
2127815,25138,10,0
2127815,26679,11,0
2127815,23554,12,0
2129393,27845,1,1
2129393,34969,2,1
2129393,21543,3,0
2129393,33810,4,0
2132837,9623,1,1
2132837,26282,2,0
2132837,21506,3,0
2132837,36994,4,0
2132837,26023,5,0
2132837,5240,6,1
2132837,7948,7,1
2132837,5876,8,1
2132837,42625,9,1
2132837,34050,10,1
2132837,9631,11,1
2132837,117,12,1
2132837,19820,13,1
2132837,9808,14,1
2132837,3896,15,1
2132837,5456,16,1
2132837,41959,17,1
2132837,7762,18,1
2132837,47766,19,1
2132837,5212,20,1
2132837,30489,21,1
2132837,49291,22,0
2132837,4487,23,1
2132837,5550,24,0
2132837,25340,25,1
2132837,30391,26,1
2132893,25362,1,1
2132893,5914,2,1
2134160,19261,1,1
2134160,3896,2,1
2134160,30561,3,0
2134160,12576,4,1
2134160,7693,5,1
2134160,45747,6,1
2134160,39947,7,1
2134160,18441,8,0
2136632,25978,1,1
2136632,8352,2,0
2136632,2372,3,1
2136632,48437,4,0
2136632,17008,5,0
2136632,26882,6,0
2136632,25544,7,0
2136632,44987,8,0
2136632,27323,9,0
2136632,29553,10,0
2136632,28993,11,0
2136632,21075,12,0
2136632,47849,13,0
2138087,43157,1,0
2138087,28613,2,1
2138547,1939,1,0
2138547,39275,2,1
2138547,25005,3,1
2138547,30489,4,1
2138547,24082,5,1
2138547,35168,6,1
2138547,7387,7,1
2138547,14084,8,1
2138547,38277,9,1
2138547,20600,10,1
2138547,40396,11,1
2138547,42205,12,1
2138547,13176,13,1
2138547,24489,14,1
2138591,19660,1,1
2138591,35470,2,1
2138591,46061,3,1
2139424,1560,1,1
2140086,1749,1,0
2140086,45767,2,0
2140086,21137,3,1
2140086,21903,4,1
2140086,20564,5,1
2140086,34448,6,0
2140086,7539,7,1
2140086,47573,8,0
2140086,36610,9,0
2140086,47492,10,0
2140086,46047,11,0
2140086,13176,12,1
2140921,2228,1,0
2140921,47492,2,0
2140921,22993,3,1
2140921,39877,4,1
2140921,40604,5,1
2140921,43961,6,0
2140921,47209,7,1
2140921,38147,8,0
2140921,36695,9,1
2140921,46069,10,1
2142224,21903,1,1
2142224,13629,2,1
2142224,2846,3,1
2142224,22849,4,1
2142224,13251,5,1
2142224,23165,6,1
2142224,16145,7,1
2142224,45200,8,1
2142224,21195,9,1
2142224,13838,10,1
2142224,10749,11,1
2142224,43768,12,1
2142224,1244,13,0
2142224,24107,14,1
2142224,7948,15,1
2142224,10504,16,0
2142224,3142,17,1
2142224,20878,18,0
2142592,14715,1,0
2142592,890,2,0
2142592,21903,3,0
2143125,2116,1,0
2143125,17828,2,1
2143125,45535,3,1
2143125,25659,4,0
2143125,27845,5,1
2143125,14001,6,0
2143125,42701,7,0
2143125,31618,8,0
2143125,4799,9,0
2143125,890,10,1
2143125,21616,11,0
2143125,20549,12,0
2143643,260,1,0
2143643,44008,2,1
2143643,44632,3,1
2143643,21137,4,1
2143643,21903,5,1
2143643,17600,6,1
2143643,41220,7,1
2143643,11109,8,1
2143643,34126,9,1
2143643,45007,10,1
2143643,25753,11,1
2143643,23044,12,0
2143643,28842,13,1
2143643,25949,14,0
2143643,32734,15,1
2143643,38985,16,0
2143643,6188,17,0
2143643,49683,18,1
2143643,30192,19,1
2143643,31504,20,0
2143643,37003,21,0
2143643,14491,22,0
2143643,23025,23,0
2143643,5491,24,0
2143643,49044,25,0
2144516,26209,1,1
2144516,21883,2,1
2144516,7898,3,1
2144516,45190,4,1
2144516,46056,5,1
2146441,43867,1,0
2146441,23288,2,0
2146441,1599,3,0
2146441,2486,4,0
2146441,24170,5,0
2146441,10132,6,0
2146441,34938,7,0
2149029,7419,1,1
2149029,24852,2,1
2149029,43662,3,1
2149029,30007,4,1
2149029,48437,5,1
2149029,15899,6,0
2151874,44698,1,0
2151874,48628,2,1
2151874,24799,3,1
2151874,28465,4,0
2151874,33320,5,1
2151874,40146,6,1
2151874,22307,7,1
2151874,46087,8,0
2151874,15803,9,1
2151874,6297,10,1
2151874,18765,11,1
2152127,18465,1,1
2152127,47209,2,0
2152127,24184,3,0
2152127,15290,4,0
2152127,47788,5,1
2152127,20608,6,0
2152127,43352,7,0
2152127,40310,8,0
2152127,5646,9,0
2152127,43768,10,0
2152127,42356,11,0
2154511,35256,1,0
2154511,35221,2,1
2154511,33129,3,1
2154511,16168,4,1
2154511,23296,5,1
2154511,26209,6,1
2154511,18435,7,1
2154511,33819,8,1
2154511,4472,9,0
2154511,41026,10,1
2154511,39890,11,0
2154511,6348,12,0
2154511,25544,13,0
2154511,20166,14,0
2154511,48131,15,1
2154511,19151,16,0
2154511,41844,17,0
2154511,28281,18,0
2154511,41901,19,0
2154511,17426,20,0
2154511,11576,21,1
2154511,4462,22,1
2154511,6517,23,1
2154511,20378,24,0
2154615,30638,1,0
2154615,26356,2,1
2154615,7376,3,1
2154615,20282,4,1
2154615,46347,5,1
2154909,35336,1,1
2154909,38730,2,1
2154909,15660,3,0
2154909,33109,4,1
2154909,34745,5,0
2154909,19627,6,0
2154909,36736,7,0
2154909,1117,8,1
2156409,39161,1,0
2156409,23033,2,0
2157758,21903,1,1
2157758,28985,2,1
2157758,24852,3,1
2157758,21137,4,1
2157758,41950,5,1
2159118,21162,1,0
2159118,14221,2,1
2159118,10070,3,1
2159226,5785,1,0
2159226,18362,2,0
2159226,20734,3,1
2159226,30233,4,0
2159226,5621,5,0
2159226,6656,6,0
2159226,43122,7,0
2159226,29398,8,0
2159226,25340,9,0
2160420,41665,1,0
2160420,35210,2,0
2160420,43263,3,1
2160420,25976,4,1
2160420,17666,5,1
2160420,8671,6,1
2160420,14335,7,1
2160420,30994,8,1
2160420,19164,9,1
2160420,22963,10,1
2160420,22620,11,1
2160420,101,12,1
2160420,22113,13,1
2160420,13176,14,1
2160420,4210,15,1
2160420,33198,16,1
2160420,30183,17,1
2160420,38273,18,0
2162087,48370,1,1
2162087,20754,2,1
2162087,24231,3,1
2162087,38941,4,1
2162087,5460,5,1
2162603,24852,1,1
2162603,47209,2,1
2162603,47626,3,1
2162603,21903,4,1
2162603,46321,5,1
2162603,26800,6,1
2162603,2078,7,1
2162603,35898,8,0
2162603,30391,9,1
2162603,39408,10,0
2162603,7503,11,1
2163067,13176,1,1
2163067,43295,2,1
2163067,38322,3,1
2163067,47766,4,1
2163067,21903,5,1
2163067,28985,6,1
2163067,19057,7,1
2163067,42265,8,1
2163067,47626,9,1
2163067,21914,10,1
2163067,5250,11,1
2163067,46906,12,1
2163067,6187,13,1
2163067,19398,14,1
2163067,30391,15,1
2163067,32465,16,1
2163067,24583,17,1
2163067,8792,18,1
2163067,34688,19,0
2163067,20039,20,1
2163067,48157,21,1
2163067,26756,22,1
2163067,21137,23,1
2163067,42479,24,0
2163067,12573,25,0
2163983,5989,1,1
2164758,24852,1,1
2164758,2081,2,0
2164758,28849,3,0
2164758,41787,4,1
2164758,21681,5,0
2164758,24838,6,1
2164758,46823,7,1
2164758,11629,8,0
2164758,38273,9,0
2164758,21267,10,1
2164758,21903,11,1
2164758,24341,12,0
2164758,47209,13,1
2164758,24964,14,0
2164758,34448,15,1
2164758,29944,16,0
2167707,32740,1,0
2167707,3819,2,0
2167707,15399,3,1
2167707,45572,4,0
2167707,3092,5,1
2167707,22240,6,1
2167707,46045,7,1
2167899,41330,1,1
2167899,32689,2,1
2167899,40199,3,0
2167899,9996,4,0
2168451,42307,1,0
2168451,45104,2,0
2168451,432,3,0
2168451,18441,4,0
2168451,22922,5,0
2169011,21903,1,1
2169011,9595,2,1
2169011,27521,3,1
2169011,35065,4,1
2169011,33845,5,1
2169011,5077,6,1
2169011,45633,7,1
2169011,13176,8,1
2169011,43713,9,1
2169011,24838,10,1
2170074,28985,1,1
2170074,13176,2,1
2170074,22935,3,1
2170074,20114,4,1
2170074,44359,5,1
2170074,37319,6,1
2170074,8424,7,1
2172616,49235,1,1
2172616,24852,2,1
2172616,39275,3,1
2172616,30353,4,1
2172616,14711,5,1
2172616,20995,6,1
2172616,3631,7,1
2172616,29370,8,0
2172616,25072,9,0
2172616,37646,10,0
2172616,47766,11,1
2172616,40706,12,1
2172616,27156,13,1
2172616,35142,14,0
2172616,31717,15,0
2172616,663,16,0
2172616,31886,17,0
2172616,481,18,0
2176408,9018,1,1
2176408,33642,2,0
2176408,32285,3,1
2176408,45194,4,0
2176408,34234,5,0
2176408,15359,6,0
2176408,397,7,0
2176408,44987,8,0
2176408,11837,9,0
2176408,37170,10,0
2176408,29149,11,0
2176408,10859,12,0
2176408,263,13,0
2176408,3619,14,0
2176408,12875,15,0
2176408,2064,16,0
2176408,22890,17,0
2176408,30623,18,0
2176408,28427,19,0
2176408,27429,20,0
2176408,121,21,0
2176408,20828,22,0
2177595,49235,1,1
2177684,24235,1,1
2177684,19875,2,1
2177684,4799,3,1
2177684,17352,4,1
2177684,36216,5,1
2177684,34430,6,0
2177684,37029,7,1
2177684,42701,8,1
2177684,27086,9,1
2177684,27845,10,1
2177684,44404,11,0
2177684,21938,12,0
2177684,24263,13,0
2177684,32124,14,1
2177684,46049,15,0
2177738,7781,1,1
2177738,47526,2,0
2177738,25890,3,1
2177738,28999,4,1
2177738,48894,5,1
2177738,35505,6,1
2177738,5450,7,0
2177738,23854,8,1
2177738,26165,9,1
2177738,21137,10,1
2177738,13176,11,0
2177738,19049,12,0
2177738,30169,13,1
2177738,8518,14,1
2177738,13740,15,0
2177738,12686,16,0
2178865,29545,1,0
2178865,17981,2,0
2178865,21962,3,0
2183903,26165,1,1
2183903,39928,2,1
2183903,44910,3,1
2183903,47626,4,1
2183903,29244,5,1
2183903,40706,6,1
2183903,21527,7,1
2183903,8053,8,1
2183903,24838,9,0
2183903,31805,10,1
2183903,42469,11,0
2183903,29270,12,0
2183903,24680,13,1
2183903,45066,14,1
2183903,39877,15,1
2183903,34126,16,0
2183903,41329,17,0
2183903,23165,18,0
2183903,45007,19,0
2183903,41463,20,0
2185761,21405,1,1
2185761,33368,2,1
2185761,36389,3,1
2185761,43014,4,1
2185761,33443,5,1
2185761,18598,6,0
2185761,12357,7,0
2185761,38193,8,0
2185761,10621,9,1
2185761,24764,10,0
2185761,1607,11,1
2185761,25890,12,0
2185761,31727,13,0
2185761,29127,14,0
2185761,31801,15,1
2185761,5025,16,1
2185761,3237,17,1
2185761,34243,18,0
2185761,28360,19,0
2185761,40380,20,0
2185761,9124,21,0
2185761,44643,22,1
2185761,33279,23,0
2185761,1003,24,1
2185761,33884,25,1
2185761,13780,26,0
2185761,28289,27,1
2186102,45066,1,1
2186102,42300,2,1
2186102,49683,3,1
2186102,40396,4,1
2186102,46709,5,1
2186102,36772,6,1
2186102,9896,7,1
2186102,42803,8,1
2186102,31927,9,1
2186102,11512,10,1
2186102,27344,11,1
2186102,8025,12,1
2186102,3631,13,1
2186102,21267,14,1
2186102,32757,15,1
2186102,41658,16,1
2186102,24852,17,1
2186102,26790,18,1
2186102,21137,19,1
2187275,432,1,1
2187275,48341,2,1
2187275,45007,3,1
2187275,10017,4,0
2187275,79,5,0
2187308,31102,1,0
2187308,42806,2,0
2187763,26509,1,1
2187763,24852,2,1
2187763,35921,3,1
2187763,40338,4,1
2187763,27360,5,1
2187763,48645,6,1
2187763,7461,7,0
2187763,16797,8,1
2187763,31087,9,1
2187763,13312,10,0
2187763,4605,11,1
2187763,20520,12,1
2187763,28156,13,0
2187763,18653,14,0
2188882,26165,1,1
2188882,5077,2,1
2188882,1940,3,1
2188882,1094,4,1
2188882,41453,5,1
2188882,36393,6,1
2188882,27521,7,1
2188882,3298,8,1
2188882,5460,9,1
2188882,25562,10,1
2188882,2519,11,1
2188882,33301,12,0
2188882,39545,13,0
2188882,30731,14,0
2188882,19068,15,0
2188882,47141,16,0
2189455,24489,1,1
2189455,6347,2,1
2189455,35951,3,1
2189455,48238,4,1
2189455,24852,5,1
2189455,5161,6,1
2190684,22504,1,1
2190684,12397,2,1
2190684,47766,3,1
2190684,27845,4,1
2190684,22959,5,1
2190684,28204,6,1
2190684,4605,7,1
2190684,47630,8,1
2190684,6361,9,1
2190684,16460,10,1
2190684,14867,11,1
2190684,14678,12,1
2193688,20670,1,1
2193688,5258,2,1
2194208,28204,1,1
2194208,13176,2,1
2194208,27086,3,1
2194208,4210,4,1
2194208,19691,5,1
2195106,48204,1,0
2195106,34458,2,1
2195106,6291,3,0
2195106,38684,4,0
2195106,28834,5,0
2195106,22961,6,0
2195106,33642,7,1
2197097,7969,1,0
2197097,5876,2,0
2197097,19261,3,0
2197097,27845,4,1
2197097,8859,5,1
2197231,35045,1,1
2197231,30450,2,1
2197231,39877,3,1
2199441,23516,1,0
2199441,49533,2,1
2199441,47766,3,1
2199441,1830,4,0
2199441,48622,5,0
2199441,32153,6,0
2199441,37524,7,0
2200549,18413,1,0
2200549,40377,2,0
2200549,31231,3,0
2200549,36216,4,0
2200549,7562,5,0
2200549,1273,6,0
2200731,38772,1,0
2200731,24852,2,1
2200731,27845,3,1
2200731,5450,4,1
2200731,46620,5,1
2200731,16797,6,1
2200731,49235,7,1
2200731,26604,8,1
2200731,162,9,1
2200731,42054,10,1
2200731,44268,11,0
2201467,32645,1,1
2201467,26836,2,1
2201467,432,3,1
2201467,28204,4,1
2201467,40415,5,1
2201467,9020,6,1
2201467,20915,7,1
2201805,48628,1,1
2201805,24062,2,1
2201805,1076,3,1
2201805,45537,4,1
2201805,17861,5,1
2201805,21903,6,1
2201805,17122,7,1
2201805,11068,8,1
2201805,25890,9,1
2201805,44142,10,0
2201805,29307,11,0
2201888,34069,1,1
2201888,46969,2,1
2201888,20995,3,1
2201888,13560,4,1
2201888,4781,5,1
2201888,24852,6,1
2201888,27247,7,1
2203995,45682,1,1
2203995,37646,2,1
2203995,27102,3,1
2203995,11777,4,1
2203995,49235,5,1
2203995,14437,6,0
2203995,33370,7,0
2203995,33787,8,0
2204204,35951,1,1
2204204,37646,2,1
2204204,34270,3,1
2204204,47717,4,1
2204204,13176,5,1
2204204,27966,6,1
2204204,12950,7,1
2204204,31040,8,1
2204204,7781,9,1
2204204,16864,10,1
2204204,33303,11,1
2204204,29616,12,1
2204204,211,13,1
2204204,49113,14,1
2204204,19421,15,1
2204204,14590,16,1
2204204,1963,17,1
2204204,5876,18,1
2204574,11190,1,0
2204574,19723,2,1
2204574,33041,3,1
2204574,1117,4,1
2204574,26250,5,1
2204574,17615,6,0
2204574,5750,7,1
2204574,48695,8,1
2204574,4377,9,0
2204574,42014,10,0
2204574,34160,11,1
2204574,790,12,1
2204574,10613,13,1
2204574,11081,14,1
2204574,9387,15,1
2204574,5884,16,1
2204574,40310,17,1
2204574,39758,18,0
2204574,43263,19,1
2204574,48093,20,1
2204574,43565,21,1
2204574,8536,22,1
2204574,29487,23,1
2204574,34487,24,1
2204574,21936,25,1
2204574,46416,26,0
2204574,8204,27,1
2204574,26709,28,1
2204574,32538,29,1
2204574,24852,30,1
2204574,1181,31,1
2204574,45531,32,0
2204574,9076,33,1
2204574,38959,34,1
2204574,21137,35,1
2204574,32569,36,1
2204574,41290,37,1
2204574,28571,38,1
2204574,11300,39,1
2204574,8506,40,1
2204574,44788,41,1
2204574,14901,42,1
2204574,10038,43,1
2204574,32235,44,1
2204574,47772,45,1
2204574,15685,46,1
2204574,13152,47,1
2204574,16668,48,1
2204574,33863,49,0
2204574,37606,50,0
2205197,24852,1,1
2205197,5450,2,1
2205197,42443,3,1
2205197,6104,4,1
2205197,48628,5,1
2205197,49324,6,1
2205197,22035,7,0
2205197,32360,8,1
2205197,49621,9,1
2205197,13605,10,1
2205197,8277,11,1
2205197,21376,12,1
2205197,38383,13,0
2205197,35853,14,0
2205197,43961,15,1
2205197,4872,16,0
2205197,28983,17,0
2205197,8518,18,0
2205197,41544,19,1
2205208,18899,1,0
2205208,37507,2,0
2205485,48733,1,0
2205485,12341,2,0
2205485,38928,3,0
2205485,13575,4,0
2205485,35561,5,0
2205485,12078,6,0
2205485,23719,7,0
2205485,6036,8,0
2205485,5157,9,0
2205485,43352,10,0
2205485,6184,11,0
2205485,9007,12,0
2205485,2449,13,0
2206407,16797,1,1
2206407,26856,2,0
2206407,4920,3,1
2206407,15200,4,1
2206407,9839,5,1
2206407,39275,6,0
2206407,21903,7,1
2206407,45249,8,0
2206462,28199,1,0
2206462,10089,2,0
2206462,7485,3,0
2206462,17429,4,0
2209294,30391,1,1
2209294,33198,2,1
2209294,21903,3,1
2209294,19057,4,1
2209294,16759,5,1
2209294,2832,6,1
2209294,28601,7,1
2209294,5646,8,1
2209294,45007,9,1
2209294,26369,10,1
2209294,44845,11,1
2209294,35140,12,1
2209294,5876,13,1
2209294,27156,14,1
2209294,18711,15,0
2209294,30427,16,1
2209294,39337,17,1
2209294,21195,18,0
2209676,49319,1,1
2209676,46823,2,1
2209676,20589,3,1
2209676,13988,4,1
2209676,43174,5,1
2209676,14962,6,1
2209676,2708,7,1
2209676,19863,8,1
2209676,34862,9,1
2210643,27156,1,0
2210643,34427,2,0
2210643,29622,3,0
2210643,34262,4,1
2210643,7315,5,0
2210643,13176,6,0
2210643,17871,7,1
2210643,27247,8,1
2210643,2108,9,0
2210643,43122,10,0
2210643,26629,11,0
2210643,11688,12,1
2210643,5250,13,0
2210643,31469,14,0
2210643,47888,15,0
2210643,20380,16,0
2210643,38192,17,1
2210643,24964,18,0
2210643,5456,19,0
2210643,38647,20,0
2210643,47672,21,1
2210643,5539,22,1
2210643,46584,23,1
2210643,4461,24,0
2211864,22089,1,1
2211864,23909,2,1
2211864,42504,3,1
2211864,24267,4,1
2211864,8670,5,1
2211864,12576,6,0
2211864,13225,7,1
2212535,47766,1,0
2212535,16826,2,0
2212535,30233,3,0
2212535,4347,4,1
2212535,10102,5,0
2212535,5917,6,0
2212535,19051,7,0
2212535,19348,8,0
2212535,32753,9,1
2212555,38840,1,0
2212555,37646,2,0
2212555,4983,3,0
2213561,13263,1,1
2213561,28465,2,1
2213561,36865,3,1
2213561,4957,4,1
2213561,33754,5,1
2213561,48988,6,1
2213561,26646,7,0
2213561,38547,8,1
2213561,21121,9,1
2213561,10527,10,1
2213568,10603,1,1
2213568,24489,2,1
2213568,9319,3,1
2213568,3583,4,1
2213568,27142,5,1
2213568,8792,6,1
2213568,17902,7,1
2213568,16525,8,1
2213568,30707,9,0
2215537,2846,1,0
2215537,5876,2,0
2215537,17794,3,0
2215537,31506,4,1
2215537,1529,5,0
2215537,9808,6,0
2215537,14874,7,0
2215537,37718,8,0
2215537,17630,9,1
2215537,9531,10,0
2215537,40706,11,0
2215537,45870,12,0
2215537,18234,13,0
2215537,44142,14,0
2215537,37029,15,0
2215537,25647,16,0
2215537,41950,17,0
2215537,44987,18,0
2215537,40216,19,0
2215537,23165,20,0
2215537,24993,21,0
2215537,26940,22,0
2215537,10132,23,0
2215537,21137,24,1
2215537,39275,25,1
2215537,26604,26,0
2215892,43822,1,1
2215892,8638,2,1
2215892,43488,3,1
2215892,30764,4,1
2215892,44459,5,1
2215892,1826,6,1
2215994,24852,1,0
2215994,9076,2,0
2215994,21903,3,0
2215994,432,4,0
2215994,28985,5,0
2215994,47144,6,0
2215994,17794,7,0
2215994,49683,8,0
2215994,48104,9,0
2215994,46802,10,0
2215994,32412,11,0
2215994,43129,12,0
2215994,22395,13,0
2215994,13702,14,0
2215994,22234,15,0
2215994,21137,16,0
2215994,21616,17,0
2215994,43789,18,0
2215994,22328,19,0
2215994,44142,20,0
2215994,24184,21,0
2215994,25005,22,0
2215994,34969,23,0
2215994,34126,24,0
2215994,1063,25,0
2215994,5022,26,0
2215994,25340,27,0
2215994,21953,28,0
2216261,45149,1,1
2216261,36736,2,0
2216261,40377,3,0
2216261,24852,4,1
2216261,47169,5,0
2216261,49683,6,1
2216261,29153,7,1
2216261,36552,8,1
2216261,27288,9,1
2216261,42475,10,0
2216261,31224,11,1
2216261,6072,12,0
2216261,35383,13,1
2216261,31681,14,1
2216261,1498,15,1
2216261,14612,16,0
2216261,36431,17,0
2216261,5067,18,0
2216261,28911,19,0
2216261,3594,20,0
2217763,24364,1,0
2217763,7021,2,1
2217763,48775,3,0
2217763,47734,4,0
2217763,46667,5,0
2217763,24852,6,1
2219185,14385,1,0
2219185,41131,2,1
2219185,41539,3,0
2219185,18561,4,1
2219185,46088,5,1
2219709,4844,1,0
2219709,38231,2,1
2219709,8021,3,1
2219709,9154,4,1
2219709,41332,5,0
2219709,42307,6,1
2219709,43735,7,1
2219830,651,1,1
2219830,28079,2,0
2219830,21903,3,0
2219830,40706,4,0
2219830,33731,5,0
2219830,24964,6,1
2219830,21137,7,0
2219931,47626,1,1
2219931,23410,2,0
2219931,39408,3,1
2219931,18523,4,1
2219931,46886,5,1
2219931,19760,6,0
2219931,30055,7,1
2219931,4605,8,1
2219931,39993,9,0
2219931,11404,10,0
2219931,2581,11,0
2219931,29480,12,0
2219931,15359,13,0
2219931,9076,14,0
2219931,17795,15,0
2219931,31789,16,0
2219931,26659,17,0
2219931,32710,18,0
2220082,14881,1,1
2220082,29189,2,1
2220082,26047,3,0
2220082,40723,4,0
2220082,39877,5,1
2220082,13176,6,1
2220082,18078,7,0
2221125,24852,1,1
2221125,28092,2,1
2221125,39581,3,1
2221125,16797,4,1
2221125,39991,5,1
2221125,27554,6,1
2221125,16813,7,1
2221125,41844,8,1
2221125,7736,9,1
2221125,47496,10,1
2224437,5605,1,0
2224437,6375,2,0
2224437,48437,3,0
2224437,28204,4,1
2224437,28985,5,1
2224437,24852,6,1
2224437,25890,7,1
2224437,16083,8,1
2224437,47788,9,1
2224437,46802,10,1
2224437,8424,11,0
2224437,41065,12,0
2224437,45007,13,0
2225354,12817,1,1
2225354,3519,2,1
2225354,16874,3,0
2225354,45297,4,1
2225354,38747,5,0
2225354,19760,6,0
2225354,40332,7,0
2225354,24852,8,1
2225602,11266,1,0
2225602,196,2,0
2225602,43154,3,0
2226697,36107,1,0
2227684,26629,1,1
2227684,30024,2,1
2227684,24852,3,1
2227684,14084,4,1
2227684,47766,5,1
2227684,29500,6,1
2230414,9689,1,0
2230414,17027,2,0
2230414,35946,3,1
2230414,38837,4,1
2230414,13031,5,1
2230414,9104,6,1
2230414,14126,7,1
2230414,40587,8,1
2230414,1618,9,1
2230414,28458,10,1
2230414,14699,11,1
2230414,3956,12,1
2230414,19057,13,1
2230414,41363,14,0
2230414,48537,15,0
2230414,49273,16,0
2230414,11865,17,0
2230414,46393,18,0
2230414,27737,19,0
2230414,44310,20,0
2231824,48559,1,1
2231824,34137,2,1
2231824,21137,3,1
2231824,38159,4,1
2231824,5876,5,1
2231824,5764,6,1
2231824,8518,7,1
2231824,18441,8,1
2231824,30391,9,1
2231824,35188,10,1
2231824,42697,11,1
2231824,35561,12,1
2231824,48415,13,1
2231824,27344,14,1
2231824,27845,15,1
2231824,44008,16,1
2231824,22035,17,1
2231824,36550,18,1
2231824,17725,19,1
2231824,781,20,1
2231824,19508,21,1
2231824,39128,22,1
2231824,22395,23,1
2231824,23400,24,0
2231824,42701,25,1
2231824,41433,26,0
2231824,21616,27,1
2231824,2326,28,0
2231824,24561,29,1
2231824,31612,30,0
2231824,35887,31,0
2233570,13113,1,0
2233570,32455,2,1
2237067,22935,1,1
2237067,44008,2,1
2237067,25138,3,1
2237067,44422,4,0
2237067,29662,5,1
2237067,21174,6,1
2237067,5449,7,0
2237067,12719,8,0
2237067,32276,9,0
2237067,8297,10,1
2237067,27104,11,0
2237067,48745,12,0
2237067,21903,13,1
2237067,34049,14,0
2239615,36011,1,1
2239615,22089,2,1
2239615,43875,3,1
2239615,32018,4,1
2239615,16384,5,1
2239615,39928,6,1
2239615,12591,7,1
2239615,34067,8,1
2239615,48442,9,1
2239615,6110,10,1
2239615,27741,11,1
2239615,35547,12,1
2239615,41544,13,0
2239615,42768,14,1
2239615,8362,15,1
2239615,28278,16,1
2239615,47626,17,1
2239873,25533,1,1
2239873,2846,2,1
2239873,16249,3,1
2239873,9881,4,1
2239873,31506,5,0
2239873,31717,6,1
2239873,22247,7,0
2239973,21903,1,1
2239973,46363,2,1
2239973,6184,3,1
2239973,21288,4,1
2239973,9076,5,0
2239982,24852,1,1
2239982,26604,2,1
2240595,30252,1,1
2240595,27966,2,1
2240595,21137,3,1
2240595,28050,4,1
2240595,35628,5,1
2240595,13263,6,1
2240595,12099,7,1
2240595,28465,8,1
2240595,45504,9,1
2240595,42828,10,1
2240595,5456,11,0
2240595,1090,12,0
2240595,39561,13,1
2240595,12206,14,1
2243244,21162,1,1
2243244,27966,2,1
2243244,47209,3,1
2243244,34551,4,0
2243244,36036,5,1
2243244,21903,6,1
2243244,30323,7,0
2243244,20906,8,1
2243244,34134,9,1
2243244,6297,10,1
2243244,14491,11,1
2243244,34209,12,1
2243244,10385,13,0
2243244,40706,14,0
2243244,8277,15,1
2243244,33472,16,1
2243244,7088,17,0
2243244,33527,18,0
2243244,36165,19,0
2244508,43122,1,1
2244508,24082,2,1
2244508,7570,3,1
2244508,37687,4,1
2244508,40268,5,1
2244508,35951,6,1
2244508,11782,7,1
2244508,36284,8,1
2244508,13176,9,1
2244508,12254,10,1
2244508,19057,11,1
2244508,7503,12,0
2244508,46979,13,1
2247061,20226,1,0
2247061,8277,2,1
2247061,31766,3,0
2247061,32857,4,0
2247061,42796,5,0
2247061,27086,6,1
2247061,8022,7,1
2247061,11249,8,1
2247061,49175,9,1
2247278,9477,1,1
